publisher;agr_type;publisher_journal_title;publisher_journal_id;publisher_pissn;publisher_eissn;publisher_journal_type;publisher_journal_price_eur;publisher_journal_price_usd;publisher_journal_price_gbp;publisher_journal_apc_eur;publisher_journal_apc_usd;publisher_journal_apc_gbp;publisher_journal_apc_agr_eur;publisher_journal_apc_agr_usd;publisher_journal_apc_agr_gbp;publisher_journal_url;publisher_journal_license;publisher_journal_imprint;publisher_standard_name;nsd_journal_id;nsd_level;npi_academic_discipline;npi_scientific_field;jct_journal_status;last_updated
acs;par;ACS Energy Letters;NA;NA;2380-8195;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Engineering Au;NA;NA;2694-2488;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Environmental Au;NA;NA;2694-2518;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Food Science & Technology;NA;NA;2692-1944;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Infectious Diseases;NA;NA;2373-8227;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Macro Letters;NA;NA;2161-1653;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Materials Au;NA;NA;2694-2461;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Materials Letters;NA;NA;2639-4979;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Measurement Science Au;NA;NA;2694-250X;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Medicinal Chemistry Letters;NA;NA;1948-5875;hybrid;NA;2401;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Nano;NA;1936-0851;1936-086X;hybrid;NA;10503;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Nanoscience Au;NA;NA;2694-2496;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Omega;NA;NA;2470-1343;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Organic & Inorganic Au;NA;NA;2694-247X;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Pharmacology & Translational Science;NA;NA;2575-9108;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Photonics;NA;NA;2330-4022;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Physical Chemistry Au;NA;NA;2694-2445;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Polymers Au;NA;NA;2694-2453;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Sensors;NA;NA;2379-3694;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Sustainable Chemistry & Engineering;NA;NA;2168-0485;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;ACS Synthetic Biology;NA;NA;2161-5063;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Accounts of Chemical Research;NA;0001-4842;1520-4898;hybrid;NA;5401;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Accounts of Materials Research;NA;NA;2643-6728;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Analytical Chemistry;NA;0003-2700;1520-6882;hybrid;NA;9753;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Biochemistry;NA;0006-2960;1520-4995;hybrid;NA;8252;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Bioconjugate Chemistry;NA;1043-1802;1520-4812;hybrid;NA;2671;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Biomacromolecules;NA;1525-7797;1526-4602;hybrid;NA;4141;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Chemical Research in Toxicology;NA;0893-228X;1520-5010;hybrid;NA;2401;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Chemical Reviews;NA;0009-2665;1520-6890;hybrid;NA;6002;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Chemistry of Materials;NA;0897-4756;1520-5002;hybrid;NA;6932;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Crystal Growth & Design;NA;1528-7483;1528-7505;hybrid;NA;4802;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Energy & Fuels;NA;0887-0624;1520-5029;hybrid;NA;3841;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Environmental Science & Technology;NA;0013-936X;1520-5851;hybrid;NA;9571;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Environmental Science & Technology Letters;NA;NA;2328-8930;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Industrial & Engineering Chemistry Research;NA;0888-5885;1520-5045;hybrid;NA;7771;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Inorganic Chemistry;NA;0020-1669;1520-510X;hybrid;NA;9002;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;JACS Au;NA;NA;2691-3704;gold;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Agricultural and Food Chemistry;NA;0021-8561;1520-5118;hybrid;NA;9002;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Chemical & Engineering Data;NA;0021-9568;1520-5134;hybrid;NA;3150;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Chemical Education;NA;0021-9584;1938-1328;hybrid;NA;2401;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Chemical Information and Modeling;NA;1549-9596;1549-960X;hybrid;NA;2401;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Chemical Theory and Computation;NA;1549-9618;1549-9626;hybrid;NA;3150;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Combinatorial Chemistry;NA;NA;NA;hybrid;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Medicinal Chemistry;NA;0022-2623;1520-4804;hybrid;NA;7233;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Natural Products;NA;0163-3864;1520-6025;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of Proteome Research;NA;1535-3893;1535-3907;hybrid;NA;4201;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of the American Chemical Society;NA;0002-7863;1520-5126;hybrid;NA;32257;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Journal of the American Society for Mass Spectrometry;NA;1044-0305;1879-1123;hybrid;NA;3000;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Langmuir;NA;0743-7463;1520-5827;hybrid;NA;12602;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Macromolecules;NA;0024-9297;1520-5835;hybrid;NA;9002;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Molecular Pharmaceutics;NA;1543-8384;1543-8392;hybrid;NA;2550;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Nano Letters;NA;1530-6984;1530-6992;hybrid;NA;10953;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Organic Letters;NA;1523-7060;1523-7052;hybrid;NA;13265;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Organic Process Research & Development;NA;1083-6160;1520-586X;hybrid;NA;2097;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;Organometallics;NA;0276-7333;1520-6041;hybrid;NA;6298;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;The Journal of Organic Chemistry;NA;0022-3263;1520-6904;hybrid;NA;11221;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;The Journal of Physical Chemistry A;NA;1089-5639;1520-5215;hybrid;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;The Journal of Physical Chemistry B;NA;1520-6106;1520-5207;hybrid;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;The Journal of Physical Chemistry C;NA;1932-7447;1932-7455;hybrid;NA;NA;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
acs;par;The Journal of Physical Chemistry Letters;NA;NA;1948-7185;hybrid;NA;4112;NA;NA;5000;NA;NA;NA;NA;NA;CC-BY;NA;American Chemical Society;NA;NA;NA;NA;NA;2022-04-20
cup;par;AI EDAM;AIE;0890-0604;1469-1760;hybrid;NA;NA;738;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AIE/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;AJIL Unbound;AJU;NA;2398-7723;gold;NA;NA;NA;NA;0;0;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AJU/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;ANZIAM Journal;ANZ;1446-1811;1446-8735;hybrid;NA;NA;334;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANZ/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;ASTIN Bulletin: The Journal of the IAA;ASB;0515-0361;1783-1350;hybrid;NA;NA;190;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ASB/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Acta Neuropsychiatrica;NEU;0924-2708;1601-5215;hybrid;NA;NA;363;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/NEU/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Acta Numerica;ANU;0962-4929;1474-0508;hybrid;NA;NA;134;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANU/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;read_only;Advances in Applied Probability;APR;0001-8678;1475-6064;closed;NA;NA;285;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/APR/type/JOURNAL;NA;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Advances in Archaeological Practice;AAP;NA;2326-3768;hybrid;NA;NA;160;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AAP/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Africa;AFR;0001-9720;1750-0184;hybrid;NA;NA;230;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AFR/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;read_only;Africa Bibliography;AFB;0266-6731;1757-1642;closed;NA;NA;229;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AFB/type/JOURNAL;NA;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Africa Bibliography Research & Development;ABD;2752-6399;2752-6402;hybrid;NA;NA;229;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ABD/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;African Studies Review;ASR;0002-0206;1555-2462;hybrid;NA;NA;345;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ASR/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Ageing & Society;ASO;0144-686X;1469-1779;hybrid;NA;NA;548;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ASO/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Agricultural and Resource Economics Review;AGE;1068-2805;2372-2614;gold;NA;NA;NA;NA;1575;1225;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AGE/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;American Antiquity;AAQ;0002-7316;2325-5064;hybrid;NA;NA;253;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AAQ/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;American Journal of International Law;AJI;0002-9300;2161-7953;hybrid;NA;NA;237;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AJI/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;American Journal of Law & Medicine;AMJ;0098-8588;2375-835X;hybrid;NA;NA;236;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AMJ/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;American Political Science Review;PSR;0003-0554;1537-5943;hybrid;NA;NA;458;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/PSR/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Americas;TAM;0003-1615;1533-6247;hybrid;NA;NA;150;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/TAM/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Anatolian Studies;ANK;0066-1546;2048-0849;hybrid;NA;NA;95;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANK/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Ancient Mesoamerica;ATM;0956-5361;1469-1787;hybrid;NA;NA;376;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ATM/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Anglo-Saxon England;ASE;0263-6751;1474-0532;hybrid;NA;NA;174;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ASE/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Animal Health Research Reviews;AHR;1466-2523;1475-2654;hybrid;NA;NA;397;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AHR/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;read_only;Annales. Histoire, Sciences Sociales;AHS;0395-2649;1953-8146;closed;NA;NA;166;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AHS/type/JOURNAL;NA;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;read_only;Annales. Histoire, Sciences Sociales: English Edition;ANE;2398-5682;2268-3763;closed;NA;NA;100;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANE/type/JOURNAL;NA;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Annals of Actuarial Science;AAS;1748-4995;1748-5002;hybrid;NA;NA;164;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AAS/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Annals of Glaciology;AOG;0260-3055;1727-5644;gold;NA;NA;NA;NA;1815;1360;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AOG/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Annual Review of Applied Linguistics;APL;0267-1905;1471-6356;hybrid;NA;NA;175;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/APL/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Annual of the British School at Athens;ATH;0068-2454;2045-2403;hybrid;NA;NA;124;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ATH/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Antarctic Science;ANS;0954-1020;1365-2079;hybrid;NA;NA;645;NA;3062;1923;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANS/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;read_only;Antichthon;ANN;0066-4774;2056-8819;closed;NA;NA;102;NA;NA;NA;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANN/type/JOURNAL;NA;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Antimicrobial Stewardship & Healthcare Epidemiology;ASH;NA;2732-494X;gold;NA;NA;NA;NA;2000;1600;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ASH/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Antiquaries Journal;ANT;0003-5815;1758-5309;hybrid;NA;NA;175;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/ANT/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;NA;2022-02-04
cup;par;Antiquity;AQY;0003-598X;1745-1744;hybrid;NA;NA;385;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/AQY/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
cup;par;Applied Psycholinguistics;APS;0142-7164;1469-1817;hybrid;NA;NA;437;NA;3255;2045;NA;NA;NA;http://www.cambridge.org/core/product/identifier/APS/type/JOURNAL;CC-BY / CC-BY-NC-SA / CC-BY-NC-ND;NA;Cambridge University Press;NA;NA;NA;NA;transformative;2022-02-04
